"LARVALCATCHPER10M2" "year" "lat" "lon" "doy"
"4387" 0 2010 56.76567 -164.33116 132
"4389" 10.16451 2008 57.86067 -168.87717 128
"4390" 54.75178 2010 56.41134 -169.853 135
"4397" 38.88903 2005 55.98217 -162.985 136
"4398" 112.93816 2005 55.7495 -163.75766 136
"4399" 137.23312 2005 55.85233 -164.3635 136
"4400" 208.93296 2005 55.62617 -164.15633 136
"4402" 0 2006 57.6065 -167.83983 129
"4405" 7.88412 2012 57.3485 -167.8433 145
"4409" 47.27367 2005 55.6095 -165.13716 137
"4410" 181.08947 2005 55.30633 -163.33099 131
"4411" 54.44922 2005 55.43267 -162.95117 131
"4416" 0 2002 54.43567 -167.98151 140
"4418" 41.64679 2008 54.66567 -167.20216 133
"4419" 670.01843 2012 56.30567 -163.7992 141
"4421" 551.45688 2012 56.7715 -168.7385 147
"4422" 16.41099 2012 55.408 -163.936 139
"4424" 0 2006 58.27633 -170.41901 113
"4426" 106.86402 2006 56.99833 -167.006 174
"4430" 16.17315 2006 56.5165 -165.99617 173
"4431" 153.88072 2009 54.68884 -166.23866 136
"4432" 56.14012 2002 54.37183 -165.28166 134
"4433" 0 2006 55.64167 -163.15517 136
"4436" 0 2006 58.053 -170.33434 113
"4438" 25.41366 2006 55.87233 -162.38283 137
"4439" 6.40028 2006 54.6535 -168.18201 130
"4440" 121.45551 2006 55.24567 -166.28416 133
"4441" 166.19668 2006 56.47467 -160.427 138
"4443" 28.10298 2012 55.94933 -170.3733 152
"4444" 60.7462 2012 55.72917 -170.1662 152
"4445" 6.94388 2012 56.76317 -163.2423 142
"4446" 0 2012 57.35917 -161.2852 144
"4447" 0 2012 58.18767 -170.662 151
"4448" 0 2006 58.4045 -171.30917 114
"4450" 0 2007 57.38367 -163.528 114
"4453" 122.84745 2012 55.6065 -165.1323 138
"4454" 145.98584 2012 56.26717 -165.7657 139
"4456" 18.23418 2012 56.1275 -167.1197 137
"4459" 10614.49065 2006 57.101 -168.34967 129
"4460" 0 2006 56.94367 -163.83299 107
"4461" 0 2006 58.2735 -168.51199 112
"4463" 0 2009 55.92983 -165.942 135
"4465" 0 2008 54.788 -166.8225 133
"4468" 9.45445 2007 54.44917 -166.99516 138
"4469" 0 2003 56.241 -161.1895 140
"4470" 20.94502 2009 55.7635 -162.7755 133
"4474" 114.8133 2003 55.40833 -163.94167 143
"4484" 131.37918 2014 56.6983 -160.6278 147
"4486" 108.86957 1995 55.148 -165.68871 116
"4487" 223.4547 2014 58.2068 -169.6947 155
"4488" 53.61019 2014 56.044 -165.5553 143
"4489" 15.05756 2014 54.203 -166.7072 141
"4490" 330.2807 2014 57.7097 -172.1123 155
"4491" 67.57181 2014 54.4605 -167.3747 141
"4492" 0 2012 55.0415 -165.1142 120
"4493" 196.01299 2014 56.7443 -164.2322 147
"4494" 51.66365 1997 55.38433 -168.81317 133
"4495" 13724.06811 1995 54.70633 -165.27451 134
"4501" 349.80405 1995 56.149 -166.1465 128
"4502" 113.2811 1995 55.69017 -166.6908 128
"4504" 15.4978 2014 58.9663 -170.9892 157
"4506" 111.19337 2014 58.5282 -170.5208 156
"4509" 1501.00233 1993 54.26667 -166.4283 120
"4510" 766.57118 1993 54.07667 -166.37669 120
"4511" 1416.12297 1993 54.44667 -166.9733 108
"4512" 2107.03399 1993 54.09833 -167.125 108
"4513" 20.52818 1995 56.42217 -163.4157 130
"4514" 30.32451 1995 55.46783 -166.4877 131
"4515" 682.56577 1995 55.96517 -163.9742 132
"4516" 444.1953 1995 55.98167 -162.9808 132
"4520" 908.03525 1993 54.71833 -167.96831 112
"4523" 89.42616 1995 55.53133 -168.9953 108
"4528" 134.45503 1995 53.995 -167.54421 107
"4529" 150.04837 1995 55.92733 -165.93671 117
"4539" 142.57539 1999 54.79583 -166.3438 139
"4540" 21.22181 1995 55.42733 -168.41451 108
"4541" 0 1995 56.52383 -164.02071 119
"4542" 1791.3561 1995 54.87883 -164.8615 120
"4552" 6.91125 1995 56.1105 -168.0883 109
"4553" 787.24522 1995 54.42967 -167.9372 107
"4554" 238.35723 1995 54.87183 -168.3622 110
"4571" 70.71879 1997 53.44033 -168.756 106
"4572" 1099.43214 1997 57.106 -169.31149 113
"4583" 5.44833 2003 55.42367 -162.94983 139
"4585" 8.01257 2003 55.15333 -165.69501 143
"4588" 0 1999 56.29217 -164.78619 105
"4589" 0 1999 55.82667 -165.3407 106
"4590" 9413.6443 1988 55.66667 -163.5 102
"4598" 0 1991 56.91667 -167.8833 113
"4599" 10.42684 1991 55.61667 -170.6333 114
"4606" 936.35145 1988 56.29167 -161.3 103
"4607" 13551.21767 1988 56.05 -164.05 105
"4608" 120.97 1988 56.3 -171 116
"4613" 413.16123 1991 54.41667 -166.23331 104
"4615" 5.64905 2012 54.208 -167.7585 122
"4623" 21.66825 2012 54.13517 -166.208 123
"4628" 51.28533 2014 57.593 -172.4815 158
"4634" 9.38919 2006 53.99233 -167.54184 130
"4641" 103.15091 2010 56.95067 -170.86517 134
"4642" 13.92689 2010 56.5135 -170.43449 135
"4654" 464.04549 2010 54.23383 -166.789 126
"4655" 45.34672 2010 56.633 -170.06633 135
"4656" 26.42406 2010 55.85 -169.797 136
"4658" 0 2012 56.78117 -162.2438 143
"4660" 6.34175 2012 56.96267 -164.4553 141
"4663" 826.97793 2012 56.54984 -168.5112 147
"4667" 91.75194 2008 56.185 -164.18517 137
"4668" 71.0489 2002 54.3445 -165.34683 133
"4669" 10.92334 2012 56.20783 -168.6713 148
"4670" 114.48751 2014 54.3138 -165.5475 136
"4672" 179.31569 2012 55.182 -163.7318 139
"4673" 290.22293 2012 56.83167 -171.2432 152
"4674" 9.33926 2014 54.8053 -165.8703 128
"4677" 654.61846 2014 56.763 -164.3407 129
"4682" 0 2006 57.68184 -164.25333 107
"4683" 0 2009 56.64967 -169.10033 130
"4684" 0 2009 54.91033 -166.448 136
"4685" 37.95699 2002 54.57117 -166.6245 136
"4686" 47.05719 2014 57.3232 -166.331 130
"4687" 2542.43616 2012 57.63033 -170.5765 151
"4688" 0 2006 58.21883 -170.036 113
"4690" 34.88522 2006 54.9995 -165.99899 173
"4691" 5.497 2006 55.49117 -166.05566 173
"4692" 0 2006 55.42916 -162.95799 136
"4693" 45988.03001 2002 56.20383 -163.198 138
"4695" 85.32403 2006 54.89017 -167.41417 131
"4696" 83.38458 2006 54.9335 -165.4735 134
"4697" 0 2012 57.7675 -169.254 147
"4698" 698.22357 2012 56.649 -169.1107 149
"4699" 0 2012 58.3085 -170.2967 151
"4700" 138.66966 2012 56.24717 -166.7405 137
"4703" 95.34276 2002 54.23333 -166.74834 133
"4705" 100.21133 2002 55.1305 -166.65984 140
"4708" 69.51192 2012 56.56167 -162.0268 143
"4710" 24.54263 2012 57.4275 -169.3937 147
"4713" 0 2006 58.16467 -169.13634 110
"4716" 0 2009 55.645 -163.16083 133
"4717" 0 2008 56.76217 -163.23933 136
"4719" 62.47128 2014 53.9765 -166.9757 141
"4720" 0 2014 54.747 -165.2712 142
"4725" 27.461 2008 54.004 -166.57983 133
"4726" 2819.72189 2008 55.65017 -163.16367 136
"4727" 5.80449 2014 55.9768 -169.4208 150
"4729" 17.42649 2008 55.5245 -163.55234 137
"4730" 0 2009 57.20817 -169.17317 130
"4731" 5396.00059 2014 56.5287 -169.4675 151
"4732" 770.41568 2014 57.7662 -169.2442 154
"4744" 0 2008 56.88133 -162.8485 135
"4746" 0 2008 58.36 -163.47833 164
"4762" 0 2009 58.98583 -165.96834 166
"4763" 0 2010 57.33233 -166.51883 170
"4774" 0 2007 55.87183 -168.83733 129
"4775" 57.65689 2007 56.4725 -172.33051 134
"4776" 42.68394 2007 56.1685 -170.5885 132
"4777" 26.98829 2007 56.04767 -170.955 132
"4784" 25.51565 2010 54.67283 -167.20551 126
"4786" 26.28648 2010 56.08367 -163.5845 131
"4787" 110.05498 1994 55.48667 -169.0117 106
"4788" 0 1994 55.98333 -163.605 115
"4789" 0 2007 56.23117 -173.071 135
"4790" 23.1107 1994 53.73 -167.7867 119
"4793" 60.46387 1994 54.52333 -165.995 118
"4794" 91.42358 1994 54.34833 -165.8333 118
"4795" 47.5457 2007 55.41 -169.3685 128
"4796" 533.5664 1994 54.91833 -168.06171 111
"4797" 1092.5361 1994 54.965 -168.15331 111
"4798" 81.23299 2007 56.4885 -171.38516 133
"4800" 55.62913 2007 55.816 -171.68449 136
"4802" 107.76262 2007 57.04117 -170.42867 118
"4809" 0 2012 56.79933 -161.2378 143
"4813" 699.4781 2005 56.12067 -161.59967 131
"4814" 0 2007 56.97517 -163.92366 102
"4815" 0 2007 54.45317 -165.30333 101
"4964" 325.48636 2016 58.5042 -166.0122 149
"4965" 1572.19425 2016 58.1648 -166.1658 149
"4966" 182.95802 2016 57.8248 -166.3272 149
"4967" 4.75114 2016 55.6275 -164.1487 140
"4968" 707.78518 2016 55.7623 -162.7713 140
"4969" 228.61281 2016 57.9505 -160.3288 142
"4977" 0 2016 55.9945 -168.4652 158
"4978" 0 2016 55.6523 -168.6165 158
"4979" 0 2016 55.5528 -168.0368 159
"4980" 0 2016 55.4572 -167.4488 159
"4981" 1858.41278 2016 57.697 -161.107 142
"4982" 1111.1835 2016 57.3573 -161.2822 142
"4983" 2650.39338 2016 57.0195 -161.4568 142
"4984" 3220.59491 2016 56.6788 -161.633 142
"4985" 3234.45629 2016 56.338 -161.8113 142
"4986" 341.70039 2016 58.8022 -167.8312 151
"5000" 595.10526 2016 58.9032 -168.4437 153
"5003" 514.30748 2016 56.0032 -161.9912 140
"5004" 2432.3181 2016 56.2348 -161.2055 140
"5005" 0 2016 56.1405 -160.5922 140
"5006" 31.06329 2016 56.4787 -160.4087 140
"5007" 1180.48243 2016 58.562 -168.5868 153
"5012" 47.2309 2016 56.7697 -164.352 125
"5013" 7841.61167 2016 57.3637 -167.9949 126
"5014" 7133.32415 2016 57.5183 -168.635 126
"5015" 12492.37731 2016 57.6503 -169.0278 126
"5016" 10.84424 2016 56.728 -159.67 141
"5017" 113.94058 2016 57.0582 -159.4213 141
"5018" 1227.94966 2016 57.4863 -166.4825 149
"5019" 2273.75116 2016 57.1487 -166.6408 149
"5026" 1320.90333 2016 58.2885 -170.0725 127
"5027" 300.66952 2016 58.9483 -170.3082 127
"5030" 5.27955 2016 55.5922 -166.0965 147
"5031" 149.83195 2016 56.81 -166.7938 149
"5032" 5.10612 2016 56.469 -166.9543 149
"5033" 21.8147 2016 56.1292 -167.1207 150
"5034" 0 2016 55.7897 -167.2855 150
"5035" 5.21181 2016 55.8915 -167.8708 150
"5036" 1370.95463 2016 56.4395 -162.4192 143
"5037" 2059.75492 2016 56.7797 -162.2428 143
"5038" 2035.829 2016 56.9182 -160.8395 142
"5045" 0 2016 55.2497 -166.2817 147
"5046" 0 2016 54.9097 -166.4485 148
"5047" 0 2016 55.0137 -167.0358 148
"5048" 0 2016 55.3533 -166.869 148
"5049" 0 2016 55.687 -166.699 148
"5050" 0 2016 56.0272 -166.5293 148
"5054" 192.64385 2016 58.0442 -160.9485 142
"5055" 297.83948 2016 57.122 -162.0633 143
"5056" 1497.82 2016 58.6637 -169.184 153
"5057" 1849.68821 2016 58.7642 -169.7887 153
"5058" 3089.07074 2016 58.4258 -169.9283 153
"5063" 36.70537 2016 56.3652 -166.365 148
"5064" 2345.85183 2016 57.4447 -168.4357 157
"5065" 2054.71031 2016 57.783 -168.2872 157
"5066" 3032.02291 2016 58.4638 -167.9845 158
"5067" 880.8489 2016 58.3633 -167.3853 158
"5068" 8.86778 2016 57.2972 -158.6322 141
"5069" 3712.36762 2016 58.5257 -170.5252 153
"5070" 578.37018 2016 58.631 -171.1177 153
"5072" 594.93535 2016 58.1255 -168.1345 158
"5073" 228.78038 2016 56.95 -163.8353 125
"5074" 4018.03087 2016 57.8332 -168.8715 127
"5075" 5536.7189 2016 58.0602 -168.7075 127
"5076" 2526.85258 2016 57.7675 -168.4597 127
"5077" 32.11184 2016 57.3987 -159.2458 141
"5078" 0 2016 57.741 -159.0653 141
"5079" 5.91531 2016 56.2197 -167.7072 150
"5080" 289.83163 2016 56.9073 -167.3863 150
"5083" 4160.56414 2016 58.0442 -169.673 127
"5086" 22.41146 2016 54.6828 -166.2252 132
"5087" 0 2016 54.465 -166.0318 132
"5088" 4279.5838 2016 57.245 -167.2332 150
"5089" 1315.06296 2016 57.585 -167.084 150
"5090" 550.15826 2016 57.9248 -166.9283 150
"5091" 17.12778 2016 56.5673 -167.5517 150
"5092" 2714.94831 2016 58.265 -166.7728 150
"5099" 11.31242 2016 54.3062 -165.8738 132
"5100" 4.6637 2016 54.3325 -165.4087 132
"5101" 79.28289 2016 54.4192 -165.1188 132
"5102" 6.25295 2016 54.4245 -164.9727 132
"5103" 113.98108 2016 54.7135 -164.7897 133
"5104" 28.49782 2016 55.058 -165.1092 133
"5105" 100.61516 2016 56.9922 -165.3785 126
"5106" 84.04819 2016 57.2622 -165.7468 126
"5107" 397.28807 2016 57.3207 -166.3382 126
"5108" 1453.90071 2016 57.4277 -166.823 126
"5119" 488.62007 2016 57.0438 -166.0348 148
"5120" 280.86348 2016 57.381 -165.8798 148
"5121" 182.04645 2016 57.724 -165.714 148
"5122" 2153.81813 2016 58.0617 -165.5587 148
"5123" 1935.82831 2016 58.4018 -165.4065 149
"5124" 45.55216 2016 58.7398 -165.2565 149
"5125" 113.21049 2016 57.2853 -165.2748 147
"5128" 5461.57385 2016 57.5003 -167.3517 126
"5129" 33.00943 2016 58.1978 -159.5407 141
"5130" 191.68442 2016 57.8545 -159.7245 141
"5131" 89.37798 2016 57.4993 -159.8445 141
"5132" 161.53747 2016 57.1523 -160.066 141
"5133" 494.06127 2016 56.8165 -160.225 141
"5141" 1210.35058 2016 57.6852 -167.6782 158
"5142" 525.29061 2016 58.0235 -167.5292 158
"5143" 2584.28915 2016 57.3428 -167.8327 158
"5144" 2292.86394 2016 57.003 -167.9885 158
"5145" 1361.55019 2016 56.5787 -161.015 142
"5146" 154.01192 2016 57.255 -160.6598 142
"5147" 555.52659 2016 57.6063 -160.5083 142
"5148" 577.15667 2016 58.6022 -166.6277 150
"5149" 29.6951 2016 58.9415 -166.4817 151
"5155" 0 2016 56.671 -168.1502 158
"5156" 0 2016 56.3332 -168.3073 158
"5157" 12037.60474 2016 58.6197 -170.2525 127
"5162" 228.6141 2016 58.7023 -167.2268 151
"5169" 15072.77926 2016 57.9252 -169.3128 127
"5170" 5.81216 2016 54.9332 -165.4765 133
"5171" 9.62713 2016 54.364 -165.438 139
"5172" 28.02527 2016 54.71 -165.2682 139
"5173" 0 2016 54.802 -165.8527 139
"5174" 28.11059 2016 55.147 -165.6828 139
"5175" 23.4586 2016 55.0495 -165.0762 139
"5184" 0 2016 54.9522 -164.5 139
"5185" 33.07075 2016 55.2933 -164.3278 139
"5186" 26.47471 2016 55.1962 -163.7343 140
"5187" 43.66596 2016 55.5142 -163.5522 140
"5188" 10.36028 2016 55.4235 -162.9525 140
"5189" 2989.73678 2016 56.101 -162.6018 140
"5190" 59.35679 2016 58.841 -165.8638 149
"5191" 65.69729 2016 56.7023 -166.1962 148
"5192" 531.80143 2016 57.019 -164.2243 131
"5193" 204.0923 2016 56.9125 -164.8455 125
"5201" 172.13309 2016 56.643 -163.6238 144
"5202" 864.69405 2016 56.9805 -163.4543 144
"5203" 1505.64374 2016 57.321 -163.2857 144
"5204" 1756.64502 2016 57.659 -163.1253 144
"5205" 590.50431 2016 57.9982 -162.9618 144
"5206" 90.08189 2016 58.337 -162.7987 144
"5207" 1018.20033 2016 57.6263 -165.1102 147
"5208" 237.05899 2016 56.9443 -165.4377 147
"5209" 6.14251 2016 56.6075 -165.5993 147
"5210" 14.14202 2016 56.2703 -165.7657 147
"5211" 8.50724 2016 58.6753 -162.6288 144
"5212" 267.80078 2016 57.6117 -171.5382 154
"5213" 436.39343 2016 57.2738 -171.6798 154
"5214" 9.39614 2016 56.934 -171.8293 154
"5215" 0 2016 56.596 -171.9695 154
"5216" 11.58293 2016 55.9325 -165.9348 147
"5217" 395.89204 2016 56.533 -169.4752 157
"5218" 0 2016 56.1907 -169.6365 157
"5219" 0 2016 56.4937 -171.387 155
"5220" 5.19863 2016 56.8312 -171.2365 155
"5221" 34.06653 2016 58.7752 -163.2513 144
"5222" 542.1112 2016 58.4385 -163.411 145
"5223" 1807.58867 2016 58.0992 -163.5717 145
"5224" 0 2016 56.433 -168.8933 157
"5225" 0 2016 56.0917 -169.0518 157
"5226" 40.22926 2016 56.7733 -168.7365 157
"5227" 854.70877 2016 57.1075 -168.5827 157
"5228" 851.83188 2016 57.4207 -163.8987 145
"5229" 1476.74598 2016 57.7618 -163.7348 145
"5230" 645.81683 2016 57.0835 -164.0622 145
"5231" 53.35891 2016 57.171 -171.0923 155
"5232" 760.75736 2016 57.5072 -170.9457 155
"5233" 1799.70067 2016 57.8477 -170.8023 155
"5234" 5542.69226 2016 58.1877 -170.6625 155
"5235" 4689.094 2016 58.0913 -170.0638 155
"5236" 3274.56717 2016 57.7508 -170.2068 155
"5237" 277.15626 2016 56.742 -164.2315 145
"5238" 17.43992 2016 56.401 -164.3987 145
"5239" 9.40011 2016 56.0617 -164.5733 145
"5240" 12.42762 2016 55.7243 -164.743 145
"5241" 4.4835 2016 55.4038 -164.9168 145
"5242" 4.09969 2016 55.4818 -165.512 145
"5243" 44.85386 2016 55.8212 -165.3435 145
"5244" 484.73097 2016 57.413 -170.3577 155
"5245" 1831.19061 2016 57.0713 -170.5012 155
"5246" 5.41276 2016 56.733 -170.6518 155
"5247" 0 2016 56.3942 -170.8023 156
"5248" 0 2016 55.9595 -170.3673 156
"5249" 12.83049 2016 56.2905 -170.2168 156
"5250" 0 2016 56.6318 -170.0635 156
"5251" 26.46038 2016 54.942 -164.9988 133
"5252" 0 2016 54.8152 -165.8635 133
"5253" 16.26323 2016 56.164 -165.173 146
"5254" 202.94688 2016 56.5032 -165.003 146
"5255" 356.42511 2016 56.8413 -164.8352 146
"5256" 749.36399 2016 57.1802 -164.6682 146
"5257" 1176.02272 2016 57.523 -164.5028 146
"5258" 2489.86806 2016 57.8597 -164.3427 146
"5259" 677.2655 2016 58.2003 -164.172 146
"5260" 1993.18651 2016 56.9692 -169.9197 156
"5261" 2994.12047 2016 57.3125 -169.7642 156
"5262" 6658.32366 2016 57.6488 -169.6195 156
"5263" 2422.00619 2016 57.9878 -169.4712 156
"5264" 2114.40175 2016 58.3258 -169.33 156
"5265" 1450.24171 2016 57.4608 -161.8883 143
"5266" 1200.4818 2016 57.7987 -161.7198 143
"5267" 180.62909 2016 58.138 -161.5552 143
"5268" 604.28422 2016 58.2352 -162.1758 143
"5269" 539.90648 2016 57.8982 -162.3435 143
"5270" 0 2016 54.7515 -166.0592 133
"5271" 739.0536 2016 58.2893 -171.2563 153
"5272" 748.02086 2016 57.9522 -171.3958 153
"5273" 895.78449 2016 58.0515 -171.9843 153
"5274" 314.42033 2016 58.154 -172.5762 153
"5275" 163.45158 2016 57.815 -172.7075 153
"5280" 9.49617 2016 57.4732 -172.8427 154
"5281" 1616.81037 2016 57.5585 -162.5102 143
"5282" 734.57178 2016 56.8798 -162.8538 143
"5283" 863.23881 2016 56.5407 -163.0248 143
"5284" 633.56363 2016 56.2035 -163.1993 144
"5285" 83.55299 2016 58.6402 -164.641 147
"5286" 611.03685 2016 58.5385 -164.0257 146
"5287" 1332.22091 2016 58.3013 -164.7968 147
"5288" 2937.65035 2016 57.9645 -164.9522 147
"5289" 1332.50653 2016 58.228 -168.7295 156
"5290" 71.36865 2016 55.8642 -163.376 144
"5291" 282.35166 2016 57.2212 -162.6802 143
"5292" 14.1163 2016 55.965 -163.9675 144
"5294" 0 2016 56.7967 -173.1315 154
"5295" 2795.82662 2016 57.8908 -168.8785 156
"5296" 7518.22331 2016 57.5482 -169.0285 157
"5297" 875.7407 2016 57.2115 -169.1753 157
"5298" 1158.08524 2016 56.8722 -169.3238 157
"5299" 0 2016 56.6928 -172.551 154
"5300" 16.20319 2016 57.0298 -172.4037 154
"5301" 29.51862 2016 57.3732 -172.2667 154
"5302" 50.11476 2016 57.7113 -172.1243 154
"5303" 92.03583 2016 56.3017 -163.8002 144
"5304" 181.28655 2016 56.8738 -164.0502 125
"5305" 61.4797 2016 56.6765 -163.8692 125
"5439" 0 2012 57.477 -160.8837 144
"5440" 71.82958 2012 55.82583 -165.3453 138
"5441" 3.34613 2012 56.7075 -166.1973 139
"5443" 6835.74615 2002 55.30583 -163.34584 134
"5445" 85.0458 2012 56.3445 -161.8128 143
"5446" 216.55875 2012 57.95433 -171.4073 151
"5452" 0 2009 55.94483 -164.95799 135
"5455" 132.91575 2014 57.2703 -171.6802 154
"5471" 0 2009 54.45933 -165.01633 136
"5472" 0 2008 55.2675 -165.30251 140
"5473" 174.11345 2009 56.19667 -163.20334 133
"5474" 0 2009 56.52633 -164.01416 133
"5476" 8.06339 2014 55.7303 -170.1478 150
"5477" 8.84043 2014 56.0685 -170.0268 150
"5479" 289.31145 2003 54.48917 -165.06767 139
"5480" 32.93634 2003 54.9145 -166.45284 144
"5495" 21.01819 2008 55.146 -165.68767 140
"5496" 4.48082 2008 55.03617 -166.06284 140
"5497" 0 2009 55.183 -163.72017 134
"5498" 0 2009 55.84717 -164.36116 134
"5499" 3830.80139 2014 57.1253 -167.6177 151
"5500" 24.05125 2014 56.1725 -170.5858 152
"5503" 383.91281 2007 55.82967 -162.48367 159
"5506" 0 2009 56.89933 -167.07317 167
"5511" 0 2009 57.13517 -161.06751 132
"5514" 63.89399 1994 54.36333 -166.45171 119
"5516" 9.3185 2005 54.48517 -165.299 142
"5518" 7.48475 1994 53.69333 -167.35001 119
"5519" 16.53456 2007 56.72167 -170.53667 116
"5520" 69.53196 2010 55.98217 -162.98351 131
"5527" 17.88115 2007 56.38833 -170.80183 132
"5530" 0 2007 57.26217 -165.763 103
"5533" 0 2007 56.44933 -167.93417 130
"5534" 135.4931 1994 55.60833 -168.6467 106
"5536" 7.49823 1994 53.73 -167.7867 119
"5537" 30.02208 1994 53.50833 -167.57829 120
"5539" 144.51645 1994 54.34833 -165.8333 118
"5541" 0 2010 55.20817 -168.2025 137
"5544" 1919.85783 2002 55.29183 -164.32201 135
"5545" 2754.01685 1994 54.50667 -168.5333 108
"5547" 22.4848 1994 54.78667 -166.83501 109
"5548" 22.6296 1994 55.37 -169.38001 106
"5556" 67.47091 2002 54.80983 -165.866 136
"5558" 0 2009 57.77934 -168.45799 122
"5559" 5.46162 2006 55.18917 -163.72583 135
"5568" 10.33216 2005 56.59867 -160.00534 132
"5569" 0 2005 57.4125 -158.244 133
"5570" 45.493 2005 57.28133 -159.63901 133
"5571" 1707.49474 2005 56.91516 -160.84334 134
"5573" 0 2006 56.77433 -164.34801 105
"5575" 0 2006 57.86983 -167.54083 129
"5576" 5.27236 2010 56.3215 -162.81134 131
"5577" 0 2010 54.79167 -166.8325 126
"5578" 175.68369 2010 57.41467 -170.33717 134
"5579" 5.27689 2010 56.7295 -170.65233 134
"5588" 0 2008 57.88533 -168.98283 129
"5589" 0 2010 55.327 -167.82933 137
"5595" 0 2012 57.04633 -166.0343 145
"5599" 0 2012 56.927 -166.4162 145
"5600" 1487.83829 2014 58.0668 -171.0372 156
"5601" 497.76768 2014 58.609 -172.0717 157
"5602" 1261.56616 2014 56.8057 -161.2318 146
"5608" 103.59382 2002 54.7735 -167.78767 140
"5611" 55.57689 2012 57.12567 -167.612 145
"5612" 943.52244 2012 56.949 -170.8677 150
"5613" 0 2012 56.38483 -165.3865 139
"5616" 5.20471 2012 56.896 -161.8495 143
"5617" 0 2012 56.097 -161.0418 143
"5621" 9.45384 2006 56.99917 -165.9855 173
"5622" 0 2006 57.9275 -169.33533 109
"5623" 8.82008 2006 57.81816 -168.81917 109
"5626" 0 2006 57.83 -163.93367 106
"5629" 10330.04565 2002 56.42233 -163.40784 138
"5630" 0 2012 56.74267 -164.2302 141
"5631" 93.58249 2012 57.22717 -168.208 145
"5635" 0 2006 58.22833 -171.564 114
"5637" 123.7225 2002 54.32817 -165.4045 133
"5638" 31636.38844 2002 56.081 -163.58051 139
"5639" 0 2006 56.20267 -163.1955 136
"5640" 121.68435 2006 56.09667 -162.60001 136
"5641" 25.21656 2006 55.99667 -161.978 137
"5642" 844.30874 2002 55.50617 -164.53217 139
"5644" 178.37591 2006 55.15133 -165.6985 134
"5645" 2600.65725 2006 56.91834 -160.83284 138
"5646" 20.47162 2014 54.476 -166.0465 127
"5647" 0 2012 55.2685 -165.3048 138
"5648" 0 2006 58.102 -168.47084 111
"5663" 740.22659 1995 55.7535 -169.2115 108
"5664" 13.43071 1995 54.90717 -166.4482 116
"5665" 0 2012 54.9385 -165.291 120
"5678" 62.00939 1995 56.58667 -166.577 126
"5680" 301.37302 1997 55.89583 -166.90567 132
"5681" 141.2011 1995 56.36667 -166.3683 127
"5685" 233.28109 1995 56.20333 -163.19721 132
"5693" 294.91239 1997 54.33733 -165.42619 115
"5694" 1287.48344 1995 54.71033 -165.27119 113
"5695" 0 1995 55.30433 -163.3382 114
"5698" 1732.57522 1993 54.69667 -166.24831 106
"5699" 1073.06121 1993 54.13333 -166.185 119
"5700" 1476.97691 1993 54.13167 -166.42329 120
"5701" 1281.41544 1993 54.11667 -166.51 120
"5702" 6418.41551 1993 54.05333 -166.5683 107
"5703" 4096.83871 1993 54.20833 -167.2433 106
"5704" 0 1995 55.6495 -168.6227 108
"5718" 36.47055 2003 54.12167 -166.20151 138
"5719" 912.61166 1993 54.82667 -168.078 112
"5720" 4432.91449 1993 54.80333 -168.3033 112
"5721" 0 1995 56.36717 -166.36301 117
"5725" 382.48553 2003 55.16667 -164.71001 143
"5727" 18.44886 2003 54.56617 -166.6145 144
"5734" 0 2010 57.30933 -167.71651 176
"5735" 481.47828 2010 55.98417 -162.879 164
"5736" 0 2010 58.352 -163.99434 166
"5739" 0 2007 56.9 -159.6915 164
"5740" 16.9297 2007 57.022 -163.49583 169
"5743" 31.66923 1997 55.98217 -166.5863 109
"5746" 6.30258 2014 56.59 -171.9647 158
"5747" 0 2009 57.40217 -165.83817 165
"5749" 0 2010 57.96867 -165.252 167
"5756" 38766.18467 1988 54.94333 -168.6183 91
"5757" 131362.851 1988 54.40333 -168.5817 94
"5759" 1783.13525 2005 56.58133 -161.01866 134
"5760" 1500.00011 2005 56.21833 -162.19667 135
"5765" 0 1999 55.6075 -165.129 106
"5768" 0 1999 56.0865 -163.5855 107
"5769" 0 1999 55.411 -163.9428 104
"5770" 0 1991 55.66667 -164.8333 107
"5771" 37.20971 1991 55.13333 -167.3667 109
"5772" 0 1991 55.85 -167.3 111
"5773" 157.15811 1991 55.51667 -168 111
"5774" 24.89282 1988 55.1 -166.1167 106
"5775" 327.08211 1988 54.425 -166.1667 106
"5776" 8.81095 1988 55.13333 -167.46671 108
"5777" 432.9999 1988 56.13333 -165.3333 109
"5778" 0 1988 55.84333 -167.3333 111
"5780" 40.24735 2005 55.3655 -165.88699 138
"5792" 0 2012 54.35783 -165.9548 120
"5793" 24.21608 2012 55.08233 -168.5853 122
"5794" 4.91277 2014 54.4847 -165.0642 142
"5795" 45.44029 2014 58.5078 -171.486 156
"5796" 812.25272 2014 56.6617 -162.6325 146
"5800" 0 2012 54.59033 -165.6562 124
"5801" 0 2012 55.47167 -166.4932 125
"5804" 654.21659 2014 56.3033 -163.8037 144
"5805" 1184.86611 2014 56.0828 -163.5823 144
"5812" 10.9767 2005 57.1735 -159.0385 132
"5813" 4881.32725 2006 57.23783 -169.57401 128
"5821" 1211.81423 2012 56.86883 -169.3318 150
"5822" 520.89129 2005 55.644 -163.168 136
"5826" 451.23486 2008 55.9645 -163.978 137
"5827" 59.3622 2009 56.85417 -170.28017 129
